Topic,Content
['giáo dục'],"['bốn', 'câu đố', 'thử thách', 'suy luận', 'một', 'phút', 'liệu', 'có thể', 'quy luật', 'tính toán', 'tìm', 'ra', 'số', 'thiếu', 'mỗi', 'hình']"
['giáo dục'],"['tp', 'hcm', 'công bố', 'sách giáo khoa', 'năm học', '11', 'đầu sách giáo khoa', 'lớp', '2', '15', 'đầu sách', 'lớp', '6', 'chọn', 'cho', 'trường', 'năm học', '20212022', 'quyết định', 'ubnd', 'tp', 'hcm', '74']"
['giáo dục'],"['diễn viên', 'nổi tiếng', 'singapore', 'đồng hành', 'con', 'diễn viên', 'allan', 'wu', 'cố gắng', 'nhiều', 'nhất', 'động lực học tập', 'rèn luyện', 'thể thao', 'ủng hộ', 'con', 'theo đuổi', 'đam mê']"
['giáo dục'],"['nam sinh', 'lao', 'biển', 'cứu', 'tiếng', 'kêu', 'cứu', 'thất thanh', 'bùi', 'trường giang', 'nguyễn', 'vĩnh an', 'trần', 'viết', 'tôn', 'lớp', '8', 'a', 'trường', 'th', 'thcs', 'gio', 'hải', '1', 'lao', 'biển', 'cứu']"
['giáo dục'],"['chiến thuật', 'chinh phục', '80', 'ielts', 'ba', 'thời gian', 'ôn tập', 'ngắn', 'thùy', 'linh', 'điểm', 'yếu', 'mình', 'writing', 'tập trung', 'cải thiện', 'phản xạ', 'ngữ pháp', 'mục tiêu', 'rồi', 'hay']"
['giáo dục'],"['thí sinh', 'trường', 'chuyên', 'rộng', 'cửa', 'đại học', 'hàng loạt', 'đại học', 'ưu tiên', 'xét', 'tuyển', 'thí sinh', 'từ', '100', 'trường', 'thpt', 'chuyên', 'năng khiếu', 'có', 'thi', 'tốt nghiệp', 'trên', 'nước']"
['giáo dục'],"['học sinh', 'việt', 'điểm cao', 'cuộc', 'thi', 'phim', 'quốc tế', 'học sinh', 'trường', 'thcs', 'thanh xuân', 'hà', 'nội', 'giành', 'thành tích', 'trong', 'thi', 'phim', 'your', 'world', 'sự', 'tham dự', 'các', 'trường', 'từ', '127', 'quốc gia']"
['giáo dục'],"['vnexpress', 'ra mắt', 'trang', 'tra cứu', 'thông tin', 'tuyển sinh', 'đại học', 'chỉ tiêu', 'phương thức', 'tuyển sinh', 'điểm chuẩn', 'trước', 'thông tin', 'liên lạc', 'các', 'trường', 'đại học', 'cập', 'trang', 'tra cứu', 'vnexpress']"
['giáo dục'],"['toán', 'diện tích', 'lớp', '5', 'imc', '2019', '5', 'phút', 'liệu', 'có thể', 'kiến thức', 'lớp', '5', 'giải', 'bài toán', 'diện tích', 'kỳ', 'thi', 'toán học', 'trẻ', 'quốc tế', 'imc', 'khối', 'junior', 'học sinh', '12']"
['giáo dục'],"['và', 'đúng', 'like', 'tiếng', 'thầy', 'quang', 'nguyen', 'ra', 'trường hợp', 'like', 'nghĩa', 'nhau', 'bạn', 'gặp', 'khi', 'hiểu']"
['giáo dục'],"['học viên', 'trường', 'múa', 'được', 'bằng', 'tốt nghiệp', 'thcs', 'giáo dục', 'đào tạo', 'biết', 'cấp', 'tốt nghiệp', 'thcs', 'những', 'học viên', 'hoàn thành', 'chương trình', 'trung cấp', 'học viện', 'múa', 'việt', 'nam']"
['giáo dục'],"['đoán', 'quốc gia', 'hình ảnh', '10', 'giây', 'hãy', 'đoán', 'của', 'quốc gia', 'chữ cái', 'sẵn', 'hình ảnh', 'gợi ý']"
['giáo dục'],"['nữ', 'sinh', 'lớp', '8', 'đánh', 'hội đồng', 'nữ', 'sinh', 'lớp', '8', 'trường', 'thcs', 'nghĩa phúc', 'huyện', 'tân kỳ', '4', 'nữ', 'đánh', 'tới tấp', 'tới', 'chấn thương', 'nghỉ', 'học']"
['giáo dục'],"['4', 'tình huống', 'khẩn cấp', 'học sinh', 'mỹ', 'diễn tập', 'tháng', 'lần', 'trường học', 'mỹ', 'tổ chức', 'diễn tập', 'phòng', 'cháy', 'tháng', 'lần', 'tập', 'lockdown', 'drill', 'khóa', 'chặt', 'đối phó', 'lốc', 'xoáy']"
['giáo dục'],"['chinh phục', 'ielts', 'gắn', 'đam mê', 'đẹp', 'có', 'lại', 'mất', 'vũ', 'mai', '22', 'chinh phục', 'ielts', 'cách', 'gắn', 'tiếng', 'với', 'lĩnh vực', 'đẹp', 'yêu']"
['giáo dục'],"['đại học', 'y dược', 'xét', 'tuyển', 'thí sinh', 'ielts', '55', 'đại học', 'y dược', 'đại học', 'quốc gia', 'hà', 'nội', 'tuyển', '500', 'chỉ tiêu', 'ba', 'phương thức', 'đó', 'xét', 'thí sinh', 'ielts', '55', 'trở']"
['giáo dục'],"['australia', 'vun đắp', 'đam mê', 'khoa học', 'trẻ', 'cho', 'trẻ', 'tiếp xúc', 'khoa học', 'lớp', 'chương trình', 'dạy', 'không', 'gượng ép', 'australia', 'được', 'thành tựu', 'thay đổi', 'thế giới']"
['giáo dục'],"['350', 'học sinh', 'nghỉ', 'học', 'trường', 'ngập', '350', 'học sinh', 'mầm non', 'xã', 'hưng', 'trung', 'huyện', 'hưng', 'nguyên', 'nghỉ', 'học', 'nước', 'mương', 'thủy lợi', 'tràn', 'sân', 'trường', '64']"
['giáo dục'],"['điều', 'thú vị', 'tiếng', 'fluentu', 'dài', 'của', 'tiếng', 'có', '50', 'chữ cái', 'viết', 'kịch', 'william', 'shakespeare', 'sáng tạo', '1000', 'mới']"
['giáo dục'],"['đáp án', 'bài toán', 'lớp', '5', 'mua bán', 'gạo', 'đa số', 'bạn đọc', 'đặt', '3', 'ẩn số', 'đưa', 'bài toán', 'cực trị', 'tập số', 'tự nhiên', 'này', 'phức tạp', 'không', 'với', 'học sinh', 'lớp', '5']"
['giáo dục'],"['đại học', 'fpt', 'quỹ', 'học bổng', '3', 'tỷ', 'học sinh', 'tài năng', 'đại học', 'fpt', 'đăng ký', 'chương trình', 'học bổng', 'tài năng', 'fpt', 'university', 'talent', '2021', 'tổng', 'quỹ', 'tới', '3', 'tỷ', 'đồng', '64']"
['giáo dục'],"['chàng', 'trai', 'chuyên', 'toán', 'thành', 'thủ khoa', 'thi', 'năng lực', 'qua', '68000', 'thí sinh', 'nguyễn hồ', 'tiến', 'thpt', 'chuyên', 'tiền giang', 'thủ khoa', 'kỳ', 'thi', 'năng lực', 'đại học', 'quốc gia', 'tp', 'hcm']"
['giáo dục'],"['thi', 'tốt nghiệp', 'thpt', 'ngày', '787', 'kỳ', 'thi', 'tốt nghiệp', 'thpt', '2021', 'diễn', 'trong', 'hai', '787', 'thứ tự', 'bài', 'thi', 'những', 'trước']"
['giáo dục'],"['là', 'lá cờ', 'đầu', 'dòng', 'thơ', 'ca', 'cách mạng', 'là', 'nhà thơ', 'tiêu biểu', 'dòng', 'thơ', 'ca', 'cách mạng', 'những', 'tác phẩm', 'phản ánh', 'đầy đủ', 'chân thực', 'sâu sắc', 'chặng', 'đường', 'lịch sử', 'của', 'đất nước']"
['giáo dục'],"['đại học', 'sư phạm', 'tp', 'hcm', 'tuyển', '3770', 'chỉ tiêu', 'đại học', 'sư phạm', 'tp', 'hcm', 'đầu', 'điểm', 'học tập', 'thpt', 'kết hợp', 'kết quả', 'kỳ', 'thi', 'năng lực', 'chuyên biệt', 'trường', 'tổ chức', 'tuyển sinh']"
['giáo dục'],"['giáo dục', 'trung quốc', 'học sinh', 'đi', 'ngủ', 'trường', 'yêu cầu', 'kiểm soát', 'bài tập', 'nhà', 'học sinh', 'tiểu học', 'ngủ', '10', 'tiếng', 'trung học cơ sở', '9', 'tiếng', 'trung học phổ thông', '8', 'tiếng', 'ngày']"
['giáo dục'],"['đại học', 'quốc gia', 'tp', 'hcm', 'công bố', 'thi', 'năng lực', '2700', 'trong', 'tổng số', '68000', 'thí sinh', 'trên', '900', 'thang', '1200', 'kỳ', 'thi', 'năng lực', 'đại học', 'quốc gia', 'tp', 'hcm', 'tổ chức', 'công bố', '54']"
['giáo dục'],"['cô giáo', 'dự án', 'tin học', 'vươn', 'thế giới', 'lồng ghép', 'dạy', 'kỹ năng', 'sống', 'tin học', 'sinh viên', 'hứng thú', 'nguyễn thị phương', 'dự án', 'vào', 'top', '50', 'quốc gia', 'đó', 'dự', 'thi', 'toàn cầu']"
['giáo dục'],"['thu hồi', 'tốt nghiệp', '125', 'học viên', 'trường', 'y', 'tổng cục', 'giáo dục', 'nghề nghiệp', 'quyết định', 'thu hồi', 'tốt nghiệp', '125', 'học viên', 'trường', 'cao đẳng', 'y tế', 'hà', 'tĩnh']"
['giáo dục'],"['xin lỗi', 'trẻ', 'cách', 'thừa', 'lỗi lầm', 'hành vi', 'xúc phạm', 'trẻ', 'bước', 'để', 'xin lỗi', 'cách', 'tốt', 'hãy', 'bốmẹ', 'xin lỗi']"
['giáo dục'],"['luyện', 'về', 'quan điểm', 'cuộc sống', 'hãy', 'diễn giả', 'rory', 'sutherland', 'về', 'nhìn nhận', 'khác', 'trong', 'cuộc sống', 'điền', 'còn', 'vào', 'chỗ', 'trống']"
['giáo dục'],"['tranh cãi', 'phụ huynh', 'giám sát', 'điện thoại', 'con', 'phụ huynh', 'rằng', 'app', 'giám sát', 'điện thoại', 'cách', 'nhất', 'bảo vệ', 'trong', 'số', 'nói', 'đó', 'vi phạm', 'riêng tư']"
['giáo dục'],"['thế nào', 'bắt đầu', 'đọc', 'sách', 'tiếng', 'thầy', 'quang', 'nguyen', 'rằng', 'đọc', 'sách', 'tiếng', 'cần', 'từ', 'tài liệu', 'và', 'cách', 'từ']"
['giáo dục'],"['trẻ', 'khám phá', 'trau dồi', 'kỹ năng', 'trại hè', 'vas', 'trại hè', 'ngữ', 'vas', 'tổ chức', 'hoạt động', 'ngoài trời', 'giúp', 'trẻ', 'học', 'khám phá', 'thiên nhiên', 'phát triển', 'năng khiếu', 'kỹ năng', 'sống']"
['giáo dục'],"['trường', 'phổ thông', 'loạt', 'chính khách', 'mỹ', 'có mặt', 'việt', 'nam', 'trường', 'chadwick', 'khai trương', 'ecopark', 'nằm', 'top', '25', 'trường', 'phổ thông', 'liên', 'tốt', 'nước', 'mỹ']"
['giáo dục'],"['câu đố', 'thử', 'tài', 'nhanh', 'câu đố', 'yêu cầu', 'đòi hỏi', 'phải', 'quan sát', 'suy luận', 'tính toán', 'nhanh', 'tìm', 'ra', 'đáp án']"
['giáo dục'],"['thí sinh', 'ielts', '55', 'rộng', 'cửa', 'đại học', 'thí sinh', 'chứng chỉ', 'ielts', 'toefl', 'thêm', 'xét', 'tuyển', 'các', 'trường', 'tiếng', 'học viện', 'tài chính', 'đại học', 'kinh tế', 'quốc dân', 'bách khoa', 'hà nội']"
['giáo dục'],"['hai', 'nam sinh', 'chế', 'robot', 'y tế', 'hai', 'học sinh', 'lớp', '1112', 'nha', 'trang', 'sáng chế', 'robot', 'điều khiển', 'khoảng cách', '300', 'm', 'bác sĩ', 'cung cấp', 'nhu yếu phẩm', 'bệnh nhân', 'phun', 'thuốc', 'khử khuẩn']"
['giáo dục'],"['gái', 'biến', 'mình', 'thành', 'bí quyết', 'săn', 'học bổng', 'bốn', 'bắt đầu', 'bốn', 'chữ cái', 'minh', 'nguyễn nhật', 'minh', 'trúng tuyển', 'đại học', 'thạc sĩ', 'mỹ', 'tiến sĩ', 'australia']"
['giáo dục'],"['câu', 'tiếng', 'thường', 'trong', 'lớp học', 'xin', 'lớp', 'có thể', 'maam', 'may', 'i', 'come', 'in', 'khi', 'xin', 'đi', 'vệ sinh', 'may', 'i', 'go', 'to', 'the', 'washroomrestroom', 'câu']"
['giáo dục'],"['vẽ', 'tranh', 'sáng tạo', 'đồ vật', 'nhà', 'tăm bông', 'đũa', 'bàn chải', 'đánh răng', 'các', 'màu', 'có thể', 'trẻ', 'ra', 'bức', 'tranh', 'treo', 'tường', 'độc đáo']"
['giáo dục'],"['đại học', 'tôn', 'đức', 'thắng', 'bầu', 'hội đồng', 'trường', 'nhiều', 'lẫn', 'hoãn', 'đại học', 'tôn', 'đức', 'thắng', 'bầu', '13', 'thành viên', 'hội đồng', 'trường', 'đều', 'tín nhiệm', '50', 'hội nghị', 'chiều', '34']"
['giáo dục'],"['5', 'câu đố', 'kỹ năng', 'sơ cứu', 'nghi ngờ', 'gãy', 'xương', 'vết thương', 'dị vật', 'xử trí', 'trước', 'được', 'đến', 'bệnh viện']"
['giáo dục'],"['tù nhân', 'singapore', 'học', 'đại học', 'tù', 'phạm nhân', 'điều kiện', 'tham gia', 'chương trình', 'bằng', 'đến', 'lớp học', 'giảng viên', 'đại học', 'được', 'công việc', 'khi', 'tù']"
['giáo dục'],"['cách', 'cảm ơn', 'đơn giản', 'tiếng', 'moon', 'nguyen', 'hướng dẫn', 'cảm ơn', 'một số', 'câu', 'đơn giản', 'giúp', 'nói chuyện', 'bị', 'nhàm chán']"
['giáo dục'],"['đại học', 'bách khoa', 'hà nội', 'tổ chức', 'kỳ', 'thi', 'ở', 'tỉnh thành', 'đại học', 'bách khoa', 'hà nội', 'dự kiến', 'tổ chức', 'kỳ', 'thi', 'tư duy', 'ngày', '157', 'hà', 'nội', 'nghệ an', 'hải phòng', 'tuyển', '3040', 'tổng', 'chỉ tiêu', '2021']"
['giáo dục'],"['10', 'trường', 'hàng đầu', 'thế giới', 'khoa học tự nhiên', 'đại học', 'mit', 'stanford', 'harvard', 'mỹ', 'đứng', 'còn', 'đa số', 'anh', 'một', 'trường', 'thụy sĩ', 'châu á', 'có', 'đại diện', 'top', '10']"
['giáo dục'],"['sai lầm', 'mắc', 'phát âm', 'tiếng', 'học', 'tiếng', 'nhiều', 'người thường', 'đoán', 'nói', 'thói quen', 'phát âm', 'sai', 'âm', 'câm', 'viết', 'nhau', 'cụm', 'th', 'từ']"
['giáo dục'],"['trường', 'quốc tế', 'nhiều', 'học sinh', 'giải', 'thành phố', 'học sinh', 'trường', 'quốc tế', 'á châu', 'asian', 'school', '25', 'giải thưởng', 'thành phố', 'tp', 'hcm', 'nhiều', 'bộ môn', 'nhau', 'năm học', '20202021']"
['giáo dục'],"['thi', 'tìm kiếm', 'tài năng', 'quốc văn', 'cho', 'học sinh', 'thcs', 'học sinh', 'thcs', 'đồng bằng', 'sông', 'cửu long', 'trả lời', 'câu hỏi', 'kiến thức', 'môn học', 'cơ hội', 'học bổng', 'năm', 'thpt', 'tiền mặt', '30', 'triệu', 'đồng']"
['giáo dục'],"['bốn', 'câu đố', 'tư duy', 'hình học', '20', 'giây', 'cần', 'suy luận', 'tìm', 'quy luật', 'mỗi', 'câu đố', 'đó', 'hình', 'chính xác', 'điền', 'dấu hỏi', 'chấm']"
['giáo dục'],"['đánh', 'vì', 'lườm nguýt', 'rằng', 'lườm nguýt', 'nữ sinh', 'lớp', '8', 'trường', 'thcs', 'thị trấn', 'gio', 'linh', 'lao', 'đánh', 'ngay', 'lớp', 'không', 'can ngăn']"
['giáo dục'],"['trung', 'quốc', 'ngừng', 'tổ chức', 'thi', 'chứng chỉ', 'tiếng', 'quốc tế', '313', 'giáo dục', 'trung quốc', 'thông báo', 'ngừng', 'tổ chức', 'kỳ', 'thi', 'main', 'suite', 'mse', 'chứng chỉ', 'tiếng', 'của', 'cambridge', 'giảm', 'áp lực', 'học sinh']"
['giáo dục'],"['thoát', 'mất gốc', 'tiếng', 'sợ', 'tiếng', 'không', 'kịp', 'bạn', 'nguyễn', '30', 'đã', 'cố gắng', 'cải thiện', 'giành', 'học bổng', 'du học', 'trở thành', 'cô giáo']"
['giáo dục'],"['5', 'làm bạn', 'đứa', 'bướng bỉnh', 'cấm', 'ý', 'nhưng', 'cần', 'các', 'lựa chọn', 'nguyên tắc', 'dễ', 'để', 'thực hiện', 'nguyên tắc', 'đề', 'thói quen', 'hàng']"
['giáo dục'],"['gdđt', 'cho phép', 'trường', 'múa', 'bằng', 'học viên', 'giáo dục', 'đào tạo', 'đồng ý', 'học viện', 'múa', 'việt', 'nam', 'bằng', 'tốt nghiệp', 'trung cấp', 'chuyên nghiệp', '273', 'học viên']"
['giáo dục'],"['phân biệt', 'there', 'it', 'có thể', 'chủ ngữ', 'there', 'it', 'nhiều', 'học', 'tiếng', 'phân vân', 'dùng', 'bài tập', 'giúp', 'khắc phục', 'nhầm lẫn']"
['giáo dục'],"['học viện', 'múa', 'việt', 'nam', 'lỗi', 'kỹ thuật', 'học viên', 'có', 'quyền', 'giám đốc', 'học viện', 'múa', 'việt', 'nam', 'trần', 'văn hải', 'giải thích', 'đây', 'trường', 'có', 'nhu cầu', 'xảy', 'lỗi', 'kỹ thuật', 'học viên', 'được', 'bằng']"
['giáo dục'],"['149', 'trường', 'thpt', 'chuyên', 'ưu tiên', 'xét', 'tuyển', 'học sinh', '149', 'trường', 'chuyên', 'năng khiếu', 'điểm', 'thi', 'thpt', 'quốc gia', 'nhiều', 'được', 'ưu tiên', 'xét', 'tuyển', 'các', 'trường', 'thành viên', 'đại học', 'quốc gia', 'tp', 'hcm']"
['giáo dục'],"['mẹ', 'dạy', 'vẽ', 'tranh', 'đồ chơi', 'vật dụng', 'tái chế', 'muốn', 'dán mắt', 'tivi', 'ipad', 'nguyễn thị thái', 'tận dụng', 'chai', 'nhựa', 'lõi', 'giấy', 'lá', 'hòn', 'đá', 'con', 'đồ chơi']"
['giáo dục'],"['học sinh', 'chú ý', 'thời sự', 'môn', 'ngữ văn', 'vấn đề', 'thời sự', 'gần gũi', 'thiết thực', 'nhân văn', 'được', 'vào', 'đề', 'thi', 'môn', 'ngữ văn', 'kỳ', 'thi', 'tốt nghiệp', 'thpt', '2021']"
['giáo dục'],"['trường', 'phổ thông', 'năng khiếu', 'tuyển', '455', 'học sinh', 'chuyên', 'kỳ', 'thi tuyển sinh', 'trường', 'phổ thông', 'năng khiếu', 'đại học', 'quốc gia', 'tp', 'hcm', 'diễn', 'từ', '26', '305', '7', 'môn', 'chuyên', 'toán', 'lý hoá sinh', 'văn', 'tiếng']"
['giáo dục'],"['gdđt', 'công bố', 'đề', 'tham khảo', 'thi', 'tốt nghiệp', 'thpt', '23', 'h', '313', 'giáo dục', 'đào tạo', 'công bố', 'đề', 'tham khảo', '79', 'môn', 'thi', 'tốt nghiệp', 'thpt', '2020']"
['giáo dục'],"['cặp', 'tiếng', 'dễ', 'nhầm', 'nói', 'nhau', 'không', 'nắm', 'ngữ pháp', 'loại', 'ngữ cảnh', 'câu', 'có thể', 'nhầm', 'ate', 'eight', 'fairy', 'ferry', 'chúng', 'phát âm', 'giống hệt']"
['giáo dục'],"['phụ nữ', '50', 'học', 'tiểu học', 'tuổi', '50', 'shade', 'ajayi', 'quyết định', 'đi', 'học', 'trường', 'tiểu học', 'ilorin', 'bang', 'kwara', 'hy vọng', 'chữ', 'giúp', 'công việc', 'kinh doanh', 'phát triển']"
['giáo dục'],"['gợi ý', 'đáp án', 'đề', 'tham khảo', 'thi', 'tốt nghiệp', 'thpt', 'giáo viên', 'chuyên', 'luyện', 'thi', 'tốt nghiệp', 'thpt', 'rằng', 'đề', 'thi', 'tham khảo', 'môn', 'cấu trúc', 'độ', 'phân', 'hóa', 'tương tự', 'năm ngoái']"
['giáo dục'],"['đại học', 'dược', 'hà nội', 'cộng', 'cho', 'thí sinh', 'giỏi', 'tiếng', '2021', 'đại học', 'dược', 'hà nội', 'cộng', '0252', 'cho', 'thí sinh', 'chứng chỉ', 'ngoại ngữ', 'xét', 'tuyển', 'thẳng', 'ứng viên', 'sat', 'act']"
['giáo dục'],"['chất', 'của', 'trường', 'đại học', 'quốc tế', 'sài gòn', 'siu', 'siu', 'sở hữu', 'môi trường học tập', 'quốc tế', 'hiện đại tiện nghi', 'thư viện', 'thiết kế', 'kiến trúc', 'nhà hát', 'diên', 'hồng', 'vườn ươm', 'khởi nghiệp']"
['giáo dục'],"['đại học', 'bách khoa', 'hà', 'nội', 'công bố', 'phương án', 'tuyển sinh', '2021', '313', 'đại học', 'bách khoa', 'hà nội', 'thông báo', 'tuyển', '7420', 'sinh viên', 'nhiều', 'phương thức', 'xét', 'tuyển', 'giúp', 'cơ hội', 'trúng tuyển', 'thí sinh']"
['giáo dục'],"['kiểm tra', 'trí', 'thông minh', 'bốn', 'câu đố', 'iq', 'câu đố', 'quy luật', 'các', 'con số', 'khiến', 'mất', 'thời gian', 'suy nghĩ']"
['giáo dục'],"['hàng', 'trăm', 'học viên', 'học viện', 'múa', 'kêu', 'cứu', '320', 'học viên', 'học viện', 'múa', 'việt', 'nam', 'nộp', 'đơn', 'kêu', 'cứu', 'khắp', 'do', 'được', 'bằng', 'tốt nghiệp', 'thcs', 'thpt', 'học', 'đầy đủ', 'bảng']"
['giáo dục'],"['giáo viên', 'trường', 'nghề', 'cần', 'chứng chỉ', 'tin học', 'ngoại ngữ', 'ngày', '103', 'giáo viên', 'trường', 'nghề', 'cần', 'năng lực', 'ngoại ngữ', 'tin học', 'yêu cầu', 'lãnh đạo', 'trường', 'bắt buộc', 'chứng chỉ', 'trước']"
['giáo dục'],"['đại học', 'khoa học', 'xã hội', 'nhân văn', 'hiệu trưởng', 'phó hiệu trưởng', 'hoàng', 'tuấn', 'bổ nhiệm', 'chức', 'hiệu trưởng', 'trường', 'đại học', 'khoa học', 'xã hội', 'nhân văn', 'đại học', 'quốc gia', 'hà', 'nội']"
['giáo dục'],"['dạy', 'học', 'giỏi', 'môn', 'văn', 'nguyễn', 'thanh hải', 'dạy', 'con trai', 'minh đức', 'thói quen', 'quan sát', 'miêu tả', 'lên', 'cảm xúc', 'nhỏ', '2', 'học', 'lớp', 'toán', 'tổng kết', 'môn', 'văn', '8']"
['giáo dục'],"['mẹ', 'giúp', 'chinh phục', 'học bổng', 'trường', 'scotland', 'đón', 'từ', 'việt', 'nam', 'chị', 'thu', 'mai', 'giúp', 'bé', 'qua', 'cú', 'sốc', 'văn hóa', 'ngôn ngữ', 'giành', 'học bổng', 'trung học', 'hai', 'trường', 'tư', 'danh tiếng']"
['giáo dục'],"['nói', 'xin lỗi', 'tiếng', 'moon', 'nguyen', 'gợi ý', 'cách', 'xin lỗi', 'đáp', 'bằng', 'tiếng', 'sao', 'phù hợp', 'không', 'bị', 'bối rối', 'các', 'trường hợp']"
['giáo dục'],"['học viện', 'kỹ thuật', 'mật mã', 'tuyển', '720', 'sinh viên', '2021', 'học viện', 'kỹ thuật', 'mật mã', 'tuyển', '720', 'sinh viên', 'hai', 'cơ sở', 'đó', 'hà', 'nội', '600', 'lại', 'tp', 'hcm']"
['giáo dục'],"['phân biệt', 'look', 'sound', 'feel', 'là', 'động', 'chỉ', 'cảm giác', 'look', 'sound', 'feel', 'khiến', 'học', 'tiếng', 'dễ', 'nhầm lẫn', 'dùng', 'bài tập', 'giúp', 'khắc phục', 'đó']"
['giáo dục'],"['sân', 'tranh biện', 'học sinh', 'toàn quốc', 'tham gia', 'the', 'debate', 'challenge', 'học sinh', 'trung học phổ thông', 'cơ hội', 'học bổng', 'swinburne', 'việt', 'nam', 'tham gia', 'đấu trường', 'tranh biện', 'quốc tế']"
['giáo dục'],"['hàng', 'trăm', 'sinh viên', 'giải thưởng', 'honda', 'ba vòng', 'tuyển chọn', 'giải thưởng', 'honda', 'nay', 'trao', 'các', 'sinh viên', 'xuất sắc', 'từ', '18', 'trường', 'đại học', 'cả']"
['giáo dục'],"['47', 'tỷ', 'đồng', 'cho', 'hoạt động', 'khuyến học', 'honda', 'việt', 'nam', 'bộ', 'giáo dục', 'đào tạo', 'tặng', '750', 'suất', 'học bổng', 'học sinh', 'nghèo', 'khó', 'thư viện', '24', 'trường', 'tiểu học', 'hết', '4']"
['giáo dục'],"['câu chuyện', 'hai', 'thế hệ', 'trưởng thành', 'vas', 'nhiều', 'ra', 'trường', 'hiện', 'giám đốc', 'công ty', 'du lịch', 'huỳnh', 'mai', 'mỹ', 'huệ', 'tp', 'hcm', 'hai', 'con trai', 'trở lại', 'học tập', 'vas']"
['giáo dục'],"['kiểm tra', 'kỹ năng', 'sinh tồn', 'bốn', 'tình huống', 'trường hợp', 'khẩn cấp', 'liệu', 'có', 'cách', 'thoát', 'sự', 'truy đuổi', 'một', 'con voi', 'hung dữ', 'sống sót', 'mắc kẹt', 'căn', 'phòng', 'khói']"
['giáo dục'],"['phương thức', 'tuyển sinh', 'đại học', 'tư thục', 'tiếng', 'hà', 'nội', 'đại học', 'phenikaa', 'thăng long', 'fpt', 'tuyển', 'hàng', 'nghìn', 'sinh viên', 'nhiều', 'phương thức', 'đó', 'ưu tiên', 'thí sinh', 'chứng chỉ', 'quốc tế']"
['giáo dục'],"['có', 'chất độc', 'nước ngọt', 'phát', 'miễn phí', 'cổng', 'trường', 'kiểm nghiệm', 'mẫu', 'nước ngọt', 'goodmood', 'phát', 'miễn phí', 'cổng', 'trường', 'tiểu học', 'quang trung', 'nhà chức trách', 'ghi nhận', 'yếu tố', 'ngộ độc']"
['giáo dục'],"['gợi ý', 'đề', 'thi', 'ielts', 'writing', '3', 'phạm', 'tú', 'tác giả', 'hai', 'sách', 'ielts', 'gợi ý', 'ý tưởng', 'trả lời', 'câu', 'trong', 'writing', 'task', '2', '3']"
['giáo dục'],"['10', 'đại học', 'đào tạo', 'khoa học', 'sống', 'y học', 'hàng đầu', 'thế giới', 'đại học', 'harvard', 'đứng', 'đầu', 'góp mặt', 'nhiều', 'trường', 'đến', 'anh', 'mỹ', 'top', 'đầu', 'thế giới', 'đào tạo', 'khoa học', 'sống', 'y khoa']"
['giáo dục'],"['toán', 'lớp', '5', 'mua bán', 'gạo', '4', 'phút', 'liệu', 'có thể', 'chinh phục', 'bài toán', 'lớp', '5', 'kỳ', 'thi', 'năng lực', 'toán học', '2016']"
['giáo dục'],"['cách', 'thay thế', 'i', 'dont', 'understand', 'không', 'ai', 'nói', 'ngoài', 'i', 'dont', 'understand', 'có thể', 'tham khảo', 'cách', 'để', 'họ', 'nhắc']"
['giáo dục'],"['vioedu', 'giới thiệu', 'giải pháp', 'giáo dục', 'thông minh', 'vioedu', 'giới thiệu', 'giải pháp', 'giáo dục', 'thông minh', 'ứng dụng', 'big', 'data', 'đổi mới', 'hoạt động', 'quản lý', 'dạy học', 'ngày hội', 'công nghệ thông tin']"
['giáo dục'],"['6', 'triệu', 'mũ', 'bảo hiểm', 'học sinh', 'lớp', '1', '3', 'thực hiện', 'chương trình', 'trọn', 'ước mơ', '6', 'triệu', 'mũ', 'bảo hiểm', 'trao', 'học sinh', 'lớp', '1', 'toàn quốc', 'nâng', 'tỷ lệ', 'đội', 'mũ', 'trẻ em', 'việt', 'nam', '79']"
['giáo dục'],"['gái', 'khiếm thính', 'tiến sĩ', 'ngôn ngữ', 'suy giảm', 'khả năng', 'năm', '2', 'zheng', 'xuan', 'nỗ lực', 'đại học', 'trở thành', 'tiến sĩ', 'khiếm thính', 'của', 'trung quốc']"
['giáo dục'],"['cải thiện', 'listening', '40', '85', 'podcast', 'nguyễn', 'thu', 'trà', 'sinh viên', 'đại học', 'ngoại thương', 'hà nội', 'ra', 'hiệu quả', 'việc', 'podcast', 'khi', 'ielts', 'nhanh']"
['giáo dục'],"['gì', 'trẻ', 'bạn bè', 'xa lánh', 'không', 'thành công', 'việc', 'nói chuyện', 'phụ huynh', 'hoặc', 'tổ chức', 'hoạt động', 'cho', 'đứa', 'trẻ', 'đừng', 'ngại', 'chỗ', 'khi', 'bị', 'xa lánh']"
['giáo dục'],"['10', 'đại học', 'đào tạo', 'kỹ thuật', 'công nghệ', 'nhất', 'thế giới', 'viện', 'công nghệ', 'massachusetts', 'mit', 'dẫn đầu', 'lĩnh vực', 'kỹ thuật', 'công nghệ', 'châu á', '3', 'trường', 'góp mặt', 'qs']"
['giáo dục'],"['phân biệt', 'likely', 'definitely', 'probably', 'this', '_____', 'be', 'his', 'last', 'mistake', 'sẽ', 'điền', 'definitely', 'wont', 'wont', 'definitely', 'definitely', 'will', 'not', 'chỗ', 'trống', 'câu']"
